transaction_id,transaction_ts,store_id,customer_id,product_id,quantity,unit_price,discount_pct,payment_method,channel,review_rating,promo_meta_json,is_returned,pre_tax_amount,tax_rate,tax_amount,total_amount
2775,2024-11-29 15:05:00,2,190,6,3,7.9,0.0,Cash,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,23.7,0.07,1.66,25.36
2776,2024-12-04 15:21:00,8,44,47,2,36.67,0.0,Card,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,73.34,0.07,5.13,78.47
2777,2024-08-17 12:56:00,4,166,42,3,43.02,0.15,Card,ClickAndCollect,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,109.7,0.07,7.68,117.38
2778,2025-03-21 18:20:00,11,89,42,2,36.06,0.1,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,64.91,0.07,4.54,69.45
2779,2024-10-16 11:11:00,5,81,26,2,45.58,0.2,Card,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,72.93,0.04,2.92,75.85
2780,2024-05-23 15:53:00,3,47,30,100,15.7,0.05,Card,InStore,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,29.83,0.04,1.19,1570.0
2781,2025-03-05 10:26:00,10,80,37,1,11.42,0.0,MobilePay,ClickAndCollect,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,11.42,0.07,0.8,12.22
2782,2024-04-18 09:05:00,11,223,52,1,8.87,0.0,Card,Online,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,8.87,0.07,0.62,9.49
2783,2024-09-22 17:26:00,1,109,38,3,43.51,0.0,MobilePay,Online,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,130.53,0.1,13.05,143.58
2784,2024-02-13 18:21:00,6,154,54,1,20.65,0.05,MobilePay,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,19.62,0.07,1.37,20.99
2785,2024-01-07 17:56:00,2,60,4,3,61.84,0.0,Card,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,185.52,0.04,7.42,192.94
2786,2025-01-15 16:17:00,8,198,28,1,52.65,0.05,MobilePay,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,50.02,0.1,5.0,55.02
2787,2024-01-23 11:49:00,10,146,23,1,22.23,0.0,Card,ClickAndCollect,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,22.23,0.07,1.56,23.79
2788,2025-07-10 09:07:00,2,114,30,2,20.94,0.0,MobilePay,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,41.88,0.04,1.68,43.56
2789,2024-05-21 12:31:00,8,219,58,3,10.22,0.05,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,29.13,0.07,2.04,31.17
2790,2025-05-17 14:29:00,12,217,24,2,14.68,0.1,Cash,InStore,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,26.42,0.04,1.06,27.48
2791,2024-06-21 11:41:00,4,40,35,3,31.0,0.1,Card,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,83.7,0.04,3.35,87.05
2792,2024-04-10 19:56:00,2,110,51,1,8.88,0.05,Card,Online,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,8.44,0.04,0.34,8.78
2793,2024-02-18 19:44:00,10,55,28,3,47.89,0.0,Cash,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,143.67,0.1,14.37,158.04
2794,2025-08-14 10:36:00,8,162,47,1,32.86,0.05,Card,InStore,,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,31.22,0.07,2.19,33.41
2795,2025-04-15 10:59:00,11,207,40,1,45.05,0.15,MobilePay,Online,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,38.29,0.07,2.68,40.97
2796,2024-01-31 14:28:00,6,94,25,2,4.39,0.0,Card,Online,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,8.78,0.04,0.35,9.13
2797,2024-03-04 16:44:00,9,119,29,1,38.73,0.0,MobilePay,InStore,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""None""}",0,38.73,0.1,3.87,42.6
2798,2024-02-12 15:35:00,5,74,36,1,39.77,0.05,MobilePay,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,37.78,0.07,2.64,40.42
2799,2024-06-15 17:39:00,6,62,37,5,13.58,0.1,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,61.11,0.07,4.28,65.39
2800,2025-09-18 12:02:00,2,89,54,1,19.2,0.15,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,16.32,0.07,1.14,17.46
2801,2024-03-09 19:01:00,1,93,52,4,7.84,0.0,Card,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,31.36,0.07,2.2,33.56
2802,2025-09-03 10:39:00,7,94,54,2,15.76,0.15,Cash,ClickAndCollect,5.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,26.79,0.07,1.88,28.67
2803,2024-04-02 13:53:00,11,131,13,2,28.03,0.0,MobilePay,InStore,5.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,56.06,0.1,5.61,61.67
2804,2024-05-14 11:29:00,11,77,57,2,29.34,0.0,MobilePay,InStore,5.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,58.68,0.0,0.0,58.68
2805,2024-09-23 18:30:00,1,102,44,1,15.33,0.05,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,14.56,0.1,1.46,16.02
2806,2025-08-20 12:42:00,2,191,12,2,40.09,0.05,Cash,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,76.17,0.07,5.33,81.5
2807,2025-06-27 16:10:00,8,39,29,3,35.61,0.0,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,106.83,0.1,10.68,117.51
2808,2025-02-11 15:26:00,7,183,3,2,40.11,0.2,Card,InStore,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,64.18,0.04,2.57,66.75
2809,2024-05-28 18:28:00,8,193,43,1,24.2,0.0,GiftCard,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,24.2,0.1,2.42,26.62
2810,2025-05-29 17:25:00,2,237,56,3,54.36,0.0,MobilePay,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,163.08,0.07,11.42,174.5
2811,2025-04-25 20:58:00,8,119,37,1,15.49,0.1,Card,Online,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,13.94,0.07,0.98,14.92
2812,2025-05-18 19:43:00,12,238,3,2,35.44,0.15,Card,InStore,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,60.25,0.04,2.41,62.66
2813,2025-08-25 20:00:00,12,100,52,1,9.18,0.05,MobilePay,InStore,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,8.72,0.07,0.61,9.33
2814,2025-05-02 12:36:00,3,93,35,1,36.88,0.0,Cash,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,36.88,0.04,1.48,38.36
2815,2024-04-16 10:49:00,10,109,43,1,17.99,0.15,MobilePay,InStore,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,15.29,0.1,1.53,16.82
2816,2025-06-11 15:07:00,2,90,45,1,55.59,0.15,Card,ClickAndCollect,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,47.25,0.04,1.89,49.14
2817,2024-04-05 18:18:00,8,75,13,2,32.68,0.0,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,65.36,0.1,6.54,71.9
2818,2024-06-24 12:56:00,2,133,41,2,33.89,0.0,Card,Online,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,67.78,0.0,0.0,67.78
2819,2024-12-30 17:49:00,12,36,51,1,7.75,0.0,MobilePay,Online,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,7.75,0.04,0.31,8.06
2820,2025-08-25 16:15:00,6,52,44,2,12.05,0.05,MobilePay,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,22.9,0.1,2.29,25.19
2821,2024-08-01 09:34:00,12,168,20,1,17.82,0.1,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,16.04,0.0,0.0,16.04
2822,2024-10-07 09:24:00,9,119,5,1,58.79,0.1,Card,InStore,5.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,52.91,0.1,5.29,58.2
2823,2024-01-02 19:39:00,4,157,25,2,4.41,0.05,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,8.38,0.04,0.34,8.72
2824,2024-11-10 19:42:00,9,62,59,3,3.05,0.0,MobilePay,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,9.15,0.07,0.64,9.79
2825,2024-10-27 10:06:00,7,160,17,3,57.88,0.0,MobilePay,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,173.64,0.07,12.15,185.79
2826,2024-12-13 11:53:00,12,229,22,2,7.44,0.1,Cash,InStore,1.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,13.39,0.1,1.34,14.73
2827,2025-02-09 09:49:00,9,89,49,4,30.62,0.0,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,122.48,0.04,4.9,127.38
2828,2024-02-16 10:36:00,10,233,41,2,42.82,0.0,Card,Online,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,85.64,0.0,0.0,85.64
2829,2024-08-31 15:39:00,8,9,38,4,42.23,0.0,Card,InStore,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,168.92,0.1,16.89,185.81
2830,2024-03-08 18:01:00,10,226,60,1,19.77,0.05,Cash,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,18.78,0.0,0.0,18.78
2831,2025-04-02 10:33:00,9,246,1,1,42.41,0.1,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,38.17,0.07,2.67,40.84
2832,2025-09-28 16:43:00,7,181,11,3,2.07,0.0,Cash,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,6.21,0.04,0.25,6.46
2833,2025-06-08 17:35:00,7,240,46,2,2.75,0.15,Card,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,4.68,0.07,0.33,5.01
2834,2025-04-08 17:04:00,7,209,18,1,20.48,0.0,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,20.48,0.07,1.43,21.91
2835,2024-07-26 17:24:00,4,126,7,3,47.96,0.05,MobilePay,Online,,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,136.69,0.04,5.47,142.16
2836,2024-01-25 18:24:00,11,133,60,1,17.42,0.15,Card,InStore,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,14.81,0.0,0.0,14.81
2837,2024-08-15 19:09:00,2,44,52,1,9.02,0.05,Card,Online,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,8.57,0.07,0.6,9.17
2838,2024-01-05 13:33:00,7,22,13,1,34.47,0.1,MobilePay,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,31.02,0.1,3.1,34.12
2839,2024-07-20 18:21:00,5,67,18,4,20.12,0.15,Cash,Online,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,68.41,0.07,4.79,73.2
2840,2025-07-15 14:21:00,7,65,58,2,10.09,0.2,Cash,InStore,5.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,16.14,0.07,1.13,17.27
2841,2025-03-27 13:48:00,5,23,25,2,4.07,0.0,Cash,InStore,5.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,8.14,0.04,0.33,8.47
2842,2024-06-12 10:49:00,10,185,6,2,7.61,0.05,Card,ClickAndCollect,,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,14.46,0.07,1.01,15.47
2843,2025-05-07 17:27:00,9,164,27,2,11.29,0.05,Cash,Online,5.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,21.45,0.07,1.5,22.95
2844,2024-05-29 19:44:00,4,38,39,3,24.83,0.0,MobilePay,InStore,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,74.49,0.04,2.98,77.47
2845,2025-04-25 17:55:00,8,183,4,1,48.98,0.2,Cash,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,39.18,0.04,1.57,40.75
2846,2024-05-21 12:10:00,5,85,20,1,16.45,0.1,Card,Online,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,14.8,0.0,0.0,14.8
2847,2025-07-27 10:49:00,12,200,43,2,20.66,0.0,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,41.32,0.1,4.13,45.45
2848,2024-07-28 16:26:00,6,131,3,4,31.1,0.0,Card,InStore,5.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,124.4,0.04,4.98,129.38
2849,2025-09-23 09:20:00,8,28,15,1,28.72,0.0,Card,Online,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,28.72,0.07,2.01,30.73
2850,2025-03-15 20:33:00,7,25,6,2,7.96,0.0,MobilePay,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,15.92,0.07,1.11,17.03
2851,2025-03-23 16:51:00,12,124,55,5,18.33,0.05,Card,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,87.07,0.07,6.09,93.16
2852,2024-09-25 15:29:00,8,232,23,2,21.93,0.1,Card,InStore,1.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,39.47,0.07,2.76,42.23
2853,2025-01-25 09:17:00,1,144,21,4,32.04,0.15,MobilePay,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,108.94,0.07,7.63,116.57
2854,2025-06-27 13:00:00,7,65,46,2,2.42,0.1,Cash,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,4.36,0.07,0.31,4.67
2855,2024-10-05 16:49:00,9,32,13,4,37.19,0.0,Card,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,148.76,0.1,14.88,163.64
2856,2024-05-10 09:54:00,3,142,35,2,41.47,0.2,GiftCard,ClickAndCollect,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,66.35,0.04,2.65,69.0
2857,2024-04-04 13:02:00,9,139,13,2,26.74,0.05,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,50.81,0.1,5.08,55.89
2858,2024-12-14 13:36:00,6,220,28,2,57.77,0.05,Cash,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,109.76,0.1,10.98,120.74
2859,2025-07-22 15:32:00,5,91,60,2,19.19,0.15,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,32.62,0.0,0.0,32.62
2860,2024-02-02 10:21:00,9,232,42,1,40.76,0.15,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,34.65,0.07,2.43,37.08
2861,2024-03-22 15:13:00,1,58,32,3,28.45,0.0,Card,Online,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,85.35,0.1,8.54,93.89
2862,2025-04-23 13:18:00,10,147,54,3,24.86,0.1,MobilePay,InStore,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,67.12,0.07,4.7,71.82
2863,2024-03-05 14:59:00,7,71,48,1,41.2,0.05,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": true, ""campaign"": ""BlackFriday""}",0,39.14,0.07,2.74,41.88
2864,2024-12-21 09:52:00,1,231,30,5,22.19,0.0,Card,Online,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,110.95,0.04,4.44,115.39
2865,2025-06-20 09:47:00,11,157,34,1,59.77,0.0,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,59.77,0.07,4.18,63.95
2866,2024-02-03 15:15:00,2,183,56,4,50.39,0.0,Cash,ClickAndCollect,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,201.56,0.07,14.11,215.67
2867,2024-05-06 14:45:00,6,113,22,2,7.79,0.0,Card,Online,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",1,15.58,0.1,1.56,17.14
2868,2025-07-12 15:51:00,7,181,28,4,54.8,0.15,Cash,Online,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,186.32,0.1,18.63,204.95
2869,2025-05-26 11:43:00,11,38,16,1,40.2,0.0,Card,InStore,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,40.2,0.07,2.81,43.01
2870,2025-06-16 20:16:00,2,6,53,2,26.45,0.0,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,52.9,0.07,3.7,56.6
2871,2024-09-21 14:04:00,4,3,48,3,41.91,0.0,Card,Online,5.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,125.73,0.07,8.8,134.53
2872,2025-01-02 10:32:00,2,154,17,1,56.68,0.05,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,53.85,0.07,3.77,57.62
2873,2025-06-14 18:31:00,12,160,12,4,39.67,0.1,Card,Online,3.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""None""}",0,142.81,0.07,10.0,152.81
2874,2024-06-13 12:47:00,1,1,27,2,12.04,0.0,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,24.08,0.07,1.69,25.77
2875,2024-12-15 20:11:00,8,174,17,1,41.48,0.0,Card,InStore,2.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,41.48,0.07,2.9,44.38
2876,2025-05-23 10:22:00,1,223,21,1,33.38,0.0,MobilePay,ClickAndCollect,,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,33.38,0.07,2.34,35.72
2877,2025-07-07 19:04:00,3,107,6,1,6.95,0.15,Card,Online,2.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,5.91,0.07,0.41,6.32
2878,2025-03-12 15:39:00,8,238,23,2,25.73,0.15,Card,InStore,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""BackToSchool""}",0,43.74,0.07,3.06,46.8
2879,2025-05-24 12:17:00,7,77,17,4,66.29,0.0,Card,Online,4.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,265.16,0.07,18.56,283.72
2880,2024-06-17 19:07:00,8,198,46,2,2.7,0.15,MobilePay,Online,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,4.59,0.07,0.32,4.91
2881,2024-04-25 13:44:00,7,124,25,1,4.73,0.0,Card,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,4.73,0.04,0.19,4.92
2882,2025-09-22 11:38:00,3,66,40,3,49.56,0.1,Card,Online,4.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,133.81,0.07,9.37,143.18
2883,2024-12-31 20:10:00,10,212,4,1,50.78,0.0,Card,InStore,,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""None""}",0,50.78,0.04,2.03,52.81
2884,2024-07-15 16:21:00,7,70,47,2,29.22,0.0,Cash,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,58.44,0.07,4.09,62.53
2885,2024-02-14 20:51:00,7,83,1,2,44.81,0.0,Card,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,89.62,0.07,6.27,95.89
2886,2025-08-26 12:44:00,3,59,42,1,37.59,0.1,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,33.83,0.07,2.37,36.2
2887,2024-09-04 13:33:00,8,111,21,1,41.66,0.15,MobilePay,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,35.41,0.07,2.48,37.89
2888,2024-03-01 13:11:00,6,131,28,2,50.7,0.15,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,86.19,0.1,8.62,94.81
2889,2025-05-11 16:40:00,5,213,39,5,24.48,0.0,MobilePay,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,122.4,0.04,4.9,127.3
2890,2024-02-10 16:41:00,5,32,5,3,54.37,0.0,Card,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""None""}",0,163.11,0.1,16.31,179.42
2891,2024-02-02 16:10:00,7,25,39,2,18.62,0.1,MobilePay,Online,2.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,33.52,0.04,1.34,34.86
2892,2025-07-01 12:15:00,11,146,60,1,19.77,0.1,Cash,ClickAndCollect,,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,17.79,0.0,0.0,17.79
2893,2024-07-12 14:55:00,7,10,60,1,18.61,0.0,Cash,InStore,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,18.61,0.0,0.0,18.61
2894,2025-05-30 12:30:00,3,201,60,1,19.02,0.0,Cash,InStore,,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,19.02,0.0,0.0,19.02
2895,2024-12-04 16:52:00,3,51,31,3,22.76,0.05,Card,ClickAndCollect,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""None""}",0,64.87,0.07,4.54,69.41
2896,2025-02-18 17:48:00,4,129,56,1,66.62,0.0,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,66.62,0.07,4.66,71.28
2897,2025-09-28 10:12:00,5,147,8,4,3.93,0.1,Cash,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,14.15,0.04,0.57,14.72
2898,2024-04-02 13:36:00,1,170,6,1,7.15,0.0,Cash,InStore,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": true, ""campaign"": ""SpringSale""}",0,7.15,0.07,0.5,7.65
2899,2024-03-02 17:06:00,11,154,48,4,44.23,0.0,Card,InStore,2.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,176.92,0.07,12.38,189.3
2900,2024-04-26 18:37:00,10,151,32,3,37.26,0.0,Cash,InStore,5.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""None""}",0,111.78,0.1,11.18,122.96
2901,2024-06-10 12:48:00,12,40,49,3,34.68,0.0,Card,InStore,1.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,104.04,0.04,4.16,108.2
2902,2024-07-20 13:18:00,8,88,29,4,45.1,0.0,Card,Online,3.0,"{""coupon"": ""WEEKEND15"", ""bundle"": false, ""campaign"": ""None""}",0,180.4,0.1,18.04,198.44
2903,2024-06-01 17:15:00,3,36,4,1,56.4,0.0,Cash,InStore,3.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""BackToSchool""}",0,56.4,0.04,2.26,58.66
2904,2024-06-29 10:29:00,12,160,52,1,9.77,0.0,Card,Online,3.0,"{""coupon"": ""LOYAL5"", ""bundle"": false, ""campaign"": ""BlackFriday""}",0,9.77,0.07,0.68,10.45
2905,2025-04-25 20:15:00,2,212,11,3,2.01,0.0,Card,InStore,4.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,6.03,0.04,0.24,6.27
2906,2025-02-05 19:43:00,5,127,58,2,9.09,0.0,Card,InStore,3.0,"{""coupon"": ""NONE"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,18.18,0.07,1.27,19.45
2907,2025-08-19 13:07:00,11,140,33,1,42.26,0.0,Cash,ClickAndCollect,4.0,"{""coupon"": ""WELCOME10"", ""bundle"": false, ""campaign"": ""SpringSale""}",0,42.26,0.04,1.69,43.95
